intersect_bp,f_orig_query,f_match,f_unique_to_query,name,filename,md5
2000000.0,0.0101337657073,0.995,0.0100830968788,"CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome",../sbt/mircea_refs.sbt.json,9ce67910f9e31d80325880aad9b67739
1980000.0,0.0100324280503,1.0,0.0100324280503,"CP000916.1 Thermotoga neapolitana DSM 4359, complete genome",../sbt/mircea_refs.sbt.json,4ebe28f1c4353eae50c40352fe7895e2
1980000.0,0.0100324280503,1.0,0.0100324280503,"CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome",../sbt/mircea_refs.sbt.json,9c6415755533e05d6d23c69709d15794
1940000.0,0.00982975273612,1.0,0.00982975273612,"CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome",../sbt/mircea_refs.sbt.json,fa4912b4272fbba8980fd139779fcca2
1900000.0,0.00962707742197,1.0,0.00962707742197,"CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome",../sbt/mircea_refs.sbt.json,d1386c166455ca0bbdda0fda10e7041d
1890000.0,0.00957640859343,1.0,0.00957640859343,"NC_010730.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome",../sbt/mircea_refs.sbt.json,214b6265b604c147612391de4e5a1b2e
1870000.0,0.00947507093636,1.0,0.00947507093636,"CP001230.1 Persephonella marina EX-H1, complete genome",../sbt/mircea_refs.sbt.json,bd5eb6654b4a6204c190596d405e83de
3450000.0,0.0174807458452,0.539130434783,0.00942440210782,"NZ_CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005, whole genome shotgun sequence",../sbt/mircea_refs.sbt.json,4431c63d0dda6d86f7b61e393ba88a24
1850000.0,0.00937373327929,0.994594594595,0.00932306445075,"AE017221.1 Thermus thermophilus HB27, complete genome",../sbt/mircea_refs.sbt.json,43b98640777cc7fc2982f18b2b6cd72d
1830000.0,0.00927239562221,1.0,0.00927239562221,"AE009439.1 Methanopyrus kandleri AV19, complete genome",../sbt/mircea_refs.sbt.json,a41535d1802a7bb391351bf117c31c0e
1820000.0,0.00922172679368,1.0,0.00922172679368,"AE009950.1 Pyrococcus furiosus DSM 3638, complete genome",../sbt/mircea_refs.sbt.json,7969c0ac3e39f50df3e21a173d0c3f25
1850000.0,0.00937373327929,0.935135135135,0.00876570733685,"CP000702.1 Thermotoga petrophila RKU-1, complete genome",../sbt/mircea_refs.sbt.json,2d451eabab1dd090fb6f610a3e5c3841
1650000.0,0.00836035670855,1.0,0.00836035670855,"CP000609.1 Methanococcus maripaludis C5, complete genome",../sbt/mircea_refs.sbt.json,14c14d73ec446b9e69516c162e0cc226
1650000.0,0.00836035670855,1.0,0.00836035670855,"BA000001.2 Pyrococcus horikoshii OT3 DNA, complete genome",../sbt/mircea_refs.sbt.json,5663f04e236ea68e9e5da96b7f0d5b30
1540000.0,0.00780299959465,1.0,0.00780299959465,"CP001130.1 Hydrogenobaculum sp. Y04AAS1, complete genome",../sbt/mircea_refs.sbt.json,c87d602962a18b288b7701bc1de53f78
1520000.0,0.00770166193758,1.0,0.00770166193758,"L77117.1 Methanocaldococcus jannaschii DSM 2661, complete genome",../sbt/mircea_refs.sbt.json,70eacf0603c0fe2e99e76f1d49847cc2
1560000.0,0.00790433725172,0.955128205128,0.00754965545197,"BX950229.1 Methanococcus maripaludis strain S2, complete sequence",../sbt/mircea_refs.sbt.json,4f93b6eae4a979689fec11a8ee4b6c44
1410000.0,0.00714430482367,1.0,0.00714430482367,"CP001941.1 Aciduliprofundum boonei T469, complete genome",../sbt/mircea_refs.sbt.json,85248f19d533adf92a96c94ae3bc154e
1830000.0,0.00927239562221,0.754098360656,0.00699229833806,"NZ_ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence",../sbt/mircea_refs.sbt.json,139902a3ff9d8f6f6cdc5e8eeb8ad579
1330000.0,0.00673895419538,1.0,0.00673895419538,"CP000816.1 Ignicoccus hospitalis KIN4/I, complete genome",../sbt/mircea_refs.sbt.json,0a41431b374ba5f32924d0d431062a84
1830000.0,0.00927239562221,0.371584699454,0.00344548034049,"CP000969.1 Thermotoga sp. RQ2, complete genome",../sbt/mircea_refs.sbt.json,3e3a045fd95fb7930dd5908c0aa80c04
400000.0,0.00202675314147,1.0,0.00202675314147,"NC_005213.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome",../sbt/mircea_refs.sbt.json,72029f938a313ab339995fe34d4b203d
