intersect_bp,f_orig_query,f_match,f_unique_to_query,name,filename,md5
3392000,0.0543694300186,0.510457885811,0.0144205432856,"CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005 genomic scaffold, whole genome shotgun sequence",../sbt/genbank-k31.sbt.json,ff4e1fc48292a24374adb73fc92125e6
1778000,0.028499070334,0.943736730361,0.0141969689711,"AE009950.1 Pyrococcus furiosus DSM 3638, complete genome",../sbt/genbank-k31.sbt.json,69beff4768741ffcf24042c0e1b218b8
1726000,0.0276655767135,0.998841251448,0.013765789936,"BA000001.2 Pyrococcus horikoshii OT3 DNA, complete genome",../sbt/genbank-k31.sbt.json,4d1f4d965dce9c9ef8aa5cdfd259cfd4
1796000,0.0287875873565,0.918859649123,0.0133825196825,"CP000702.1 Thermotoga petrophila RKU-1, complete genome",../sbt/genbank-k31.sbt.json,e359799f20c251c8cbc891aff8e7e7a5
1674000,0.0268320830929,0.582463465553,0.0133665500886,"AE017226.1 Treponema denticola ATCC 35405, complete genome",../sbt/genbank-k31.sbt.json,95591705e9950838f79db07b039c8fe5
1678000,0.0268961979868,0.845454545455,0.0133665500886,"CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome",../sbt/genbank-k31.sbt.json,0807a5e01fe14298ceb8b0942add6814
1560000,0.025004808617,0.8,0.0124562832367,"CP001230.1 Persephonella marina EX-H1, complete genome",../sbt/genbank-k31.sbt.json,22ea53cb8b5ed6f0111bb23e0e07ff01
1552000,0.0248765788293,0.965174129353,0.0123924048611,"CP001130.1 Hydrogenobaculum sp. Y04AAS1, complete genome",../sbt/genbank-k31.sbt.json,2b82635a5f2d042c9f682ad0871baa63
1056000,0.0169263319869,0.608996539792,0.00843194557562,"L77117.1 Methanocaldococcus jannaschii DSM 2661, complete genome",../sbt/genbank-k31.sbt.json,8c263f05cef839ce7a1b2e22bd72f30f
968000,0.0155158043213,0.631029986962,0.00772928344432,"CP001941.1 Aciduliprofundum boonei T469, complete genome",../sbt/genbank-k31.sbt.json,e5f7e22bf16cffd3bddddd2cd7a5ad84
958000,0.0153555170866,0.535274356103,0.00763346588096,"CP001080.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome",../sbt/genbank-k31.sbt.json,f6a745dde9ee49cc29099100f344d88f
880000,0.0141052766558,0.528279181709,0.00701065171913,"AE009439.1 Methanopyrus kandleri AV19, complete genome",../sbt/genbank-k31.sbt.json,52b7001fb3a8044471e241d92caee51c
802000,0.0128550362249,0.373929590866,0.00627605040004,"CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome",../sbt/genbank-k31.sbt.json,2ac538bda6676ab3094d4e839edda746
1832000,0.0293646214016,0.39519650655,0.00578099298935,"CP000969.1 Thermotoga sp. RQ2, complete genome",../sbt/genbank-k31.sbt.json,91992ffe9a481b88327a07ed20506f6b
670000,0.0107392447265,0.320230105465,0.00533384436034,"AP008226.1 Thermus thermophilus HB8 genomic DNA, complete genome",../sbt/genbank-k31.sbt.json,e20fdae84d9cec8407e59e79e41c18b1
646000,0.0103545553632,0.300934579439,0.00514220923362,"AE006470.1 Chlorobium tepidum TLS, complete genome",../sbt/genbank-k31.sbt.json,7d9da9000d4b6a24c5a55815cc7d8e58
630000,0.0100980957877,0.219787985866,0.00496654370079,"CP001097.1 Chlorobium limicola DSM 245, complete genome",../sbt/genbank-k31.sbt.json,9362f23a446169126889093f9e397fa4
610000,0.0097775213182,0.350574712644,0.00487072613743,"CP000609.1 Methanococcus maripaludis C5, complete genome",../sbt/genbank-k31.sbt.json,126e81e8e622700f92ae8f2b575feaa7
558000,0.00894402769763,0.200431034483,0.00445551669621,"CP000679.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete genome",../sbt/genbank-k31.sbt.json,cf64168ab51ce93b21d98adc064d2d5e
550000,0.00881579790985,0.196568977841,0.00439163832064,"DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442 genomic scaffold, whole genome shotgun sequence",../sbt/genbank-k31.sbt.json,a6a6ce237ee70bb2cf3165dd09c6e9c3
476000,0.00762967237289,0.0650628758885,0.00380076334659,"BA000019.2 Nostoc sp. PCC 7120 DNA, complete genome",../sbt/genbank-k31.sbt.json,b707f3cdca627cd3c985ada91454874e
466000,0.00746938513817,0.246040126716,0.00372091537712,"CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome",../sbt/genbank-k31.sbt.json,c7cc65fdc4d0616de9da652b2a4f1182
410000,0.00657177662371,0.962441314554,0.00327376674811,"AE017199.1 Nanoarchaeum equitans Kin4-M, complete genome",../sbt/genbank-k31.sbt.json,6fb0ea9531668675dd80006a14bae331
358000,0.00573828300314,0.108537392455,0.00261901339849,"CP000492.1 Chlorobium phaeobacteroides DSM 266, complete genome",../sbt/genbank-k31.sbt.json,e767853e7baa62955403be55c7f72807
236000,0.0037827787395,0.118236472946,0.0018844120794,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome",../sbt/genbank-k31.sbt.json,3bbc7531f877e6d693443e88e3d14753
200000,0.00320574469449,0.0394011032309,0.00159695938932,"CP001364.1 Chloroflexus sp. Y-400-fl, complete genome",../sbt/genbank-k31.sbt.json,a4e9847f54f62d965477434eae233463
288000,0.00461627236007,0.120145631068,0.00158098979543,"BX950229.1 Methanococcus maripaludis strain S2, complete sequence",../sbt/genbank-k31.sbt.json,dd903669568ea7ec0dbba0951ae8a5db
184000,0.00294928511893,0.0384133611691,0.00146920263818,"CP001013.1 Leptothrix cholodnii SP-6, complete genome",../sbt/genbank-k31.sbt.json,77c2bf53734a8f5a0a8368ca4166f45f
178000,0.0028531127781,0.0668693009119,0.0014053242626,"CP002621.1 Enterococcus faecalis OG1RF, complete genome",../sbt/genbank-k31.sbt.json,2033cd14a2530bd03b088e3a2b640f2e
160000,0.00256459575559,0.0420168067227,0.00127756751146,"CP001957.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence",../sbt/genbank-k31.sbt.json,3289847d4f801890f470cabe9b0f4450
154000,0.00246842341476,0.0291522823168,0.00121368913589,"CP001252.1 Shewanella baltica OS223, complete genome",../sbt/genbank-k31.sbt.json,7d8a17e40b0ac01fb333233e000e5972
164000,0.00262871064948,0.0470114170584,0.00111787157253,"CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome",../sbt/genbank-k31.sbt.json,e09dfa5e16f222a6d38c184d9d516b0e
130000,0.00208373405142,0.039755351682,0.00103802360306,"CP015081.1 Deinococcus radiodurans R1 chromosome 1, complete sequence",../sbt/genbank-k31.sbt.json,2aa01a4a459411e33b8293e4a22aa64a
232000,0.00371866384561,0.045584045584,0.00102205400917,"FWDH01000003.1 Caldicellulosiruptor bescii strain MACB1021 genome assembly, contig: Ga0100411_13, whole genome shotgun sequence",../sbt/genbank-k31.sbt.json,e536cba653f63e430649511f1fd3da08
128000,0.00205167660448,0.0615976900866,0.00102205400917,"CP012889.1 Porphyromonas gingivalis 381, complete genome",../sbt/genbank-k31.sbt.json,4240ce4c5515014ee9a3e7adb685745a
120000,0.0019234468167,0.0326797385621,0.000958175633594,"CP000568.1 Clostridium thermocellum ATCC 27405, complete genome",../sbt/genbank-k31.sbt.json,c8dfefe51d10d2bc69e98ccb9f52cb8f
86000,0.00137847021863,0.0317343173432,0.000686692537409,"CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome",../sbt/genbank-k31.sbt.json,80981d8317d487ec28111c3c213d0ea5
360000,0.00577034045009,0.0538461538462,0.000670722943516,"ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence",../sbt/genbank-k31.sbt.json,3322327ff3de78b77504440f743fab59
82000,0.00131435532474,0.014590747331,0.000654753349622,"CP000850.1 Salinispora arenicola CNS-205, complete genome",../sbt/genbank-k31.sbt.json,9cd58999b3384a98ae6e1c6d42918dff
68000,0.00108995319613,0.0126771066368,0.00054296619237,"AE010299.1 Methanosarcina acetivorans str. C2A, complete genome",../sbt/genbank-k31.sbt.json,5a9fc0ee959336a305ee239f9b66b7b9
58000,0.000929665961403,0.0260323159785,0.000463118222904,"CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome",../sbt/genbank-k31.sbt.json,abc1fbcffa4727db1b86d4336e1e8e33
66000,0.00105789574918,0.00833002776676,0.000335361471758,"CP000667.1 Salinispora tropica CNB-440, complete genome",../sbt/genbank-k31.sbt.json,0859bb63eaa83740362a288b98c7052e
